"Manufacturer";"Varient";"Details";"India_Locations";"Model";"Distance_Travelled";"Fuel_Type";"Engine_Capacity";"Transmission";"Price_INR"
"Suzuki";"Alto";"VXL AGS ";"Hyderabad";"2022";"35000";"Petrol";"660";"Automatic";"3100000"
"Suzuki";"Alto";"VXR ";"Hyderabad";"2008";"165000";"Petrol";"1000";"Manual";"800000"
"KIA";"Classic";"LX ";"Hyderabad";"2000";"100000";"Petrol";"1323";"Manual";"500000"
"Honda";"City";"i-DSI ";"Hyderabad";"2004";"140000";"Petrol";"1300";"Manual";"1350000"
"Land";"Rover Defender";"110";"Hyderabad";"2007";"141000";"Diesel";"2198";"Manual";"3700000"
"Toyota";"Yaris";"GLI MT 1.3 ";"Hyderabad";"2021";"20000";"Petrol";"1300";"Manual";"4050000"
"Suzuki";"Alto";"VXR ";"Hyderabad";"2021";"40000";"Petrol";"660";"Manual";"2475000"
"Honda";"Vezel";"Hybrid Z ";"Hyderabad";"2014";"64000";"Hybrid";"1500";"Automatic";"4870000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2019";"51000";"Petrol";"1800";"Automatic";"6300000"
"Honda";"BR-V";"i-VTEC S ";"Hyderabad";"2021";"62000";"Petrol";"1500";"Automatic";"5200000"
"Suzuki";"Cultus";"Auto Gear Shift ";"Hyderabad";"2018";"62000";"Petrol";"1000";"Automatic";"2950000"
"Honda";"City";"1.5L ASPIRE CVT ";"Hyderabad";"2021";"4000";"Petrol";"1500";"Automatic";"5400000"
"Suzuki";"Swift";"DX 1.3 ";"Hyderabad";"2011";"163000";"Petrol";"1300";"Manual";"1700000"
"Honda";"Civic";"VTi 1.6 ";"Hyderabad";"1998";"50000";"Petrol";"1600";"Manual";"1300000"
"Hyundai";"Santro";"Club GV ";"Hyderabad";"2007";"184245";"Petrol";"1100";"Manual";"1200000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2016";"172000";"Petrol";"1000";"Manual";"2200000"
"Hyundai";"Tucson";"AWD A/T Ultimate ";"Hyderabad";"2023";"10";"Petrol";"1999";"Automatic";"9700000"
"Suzuki";"Cultus";"VXR ";"Hyderabad";"2001";"12345";"Petrol";"1000";"Manual";"625000"
"Honda";"N Wgn";"G L Package ";"Hyderabad";"2014";"85000";"Petrol";"660";"Automatic";"2350000"
"Honda";"City";"i-DSI ";"Hyderabad";"2006";"106000";"Petrol";"1300";"Manual";"1790000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Hyderabad";"2017";"115000";"Petrol";"1600";"Automatic";"3600000"
"Suzuki";"Wagon R";"AGS ";"Hyderabad";"2022";"19000";"Petrol";"1000";"Automatic";"3400000"
"Suzuki";"Cultus";"VXRi ";"Hyderabad";"2008";"95000";"Petrol";"1000";"Manual";"850000"
"Toyota";"Corolla";"Altis Automatic 1.8 ";"Hyderabad";"2007";"137000";"Petrol";"1800";"Automatic";"2200000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2016";"70000";"Petrol";"1000";"Manual";"2550000"
"Suzuki";"Ravi";"Euro II ";"Hyderabad";"2017";"75000";"Petrol";"800";"Manual";"1190000"
"Suzuki";"Cultus";"Auto Gear Shift ";"Hyderabad";"2019";"78000";"Petrol";"1000";"Automatic";"3000000"
"Honda";"City";"1.3 i-VTEC Prosmatec ";"Hyderabad";"2014";"123";"Petrol";"1300";"Automatic";"2699000"
"Suzuki";"Mehran";"VX ";"Hyderabad";"2010";"214000";"Petrol";"800";"Manual";"675000"
"Honda";"City";"1.3 i-VTEC ";"Hyderabad";"2018";"82000";"Petrol";"1300";"Manual";"3300000"
"Suzuki";"Alto";"VXR ";"Hyderabad";"2009";"203504";"Petrol";"1000";"Manual";"900000"
"Toyota";"Vitz";"F 1.0 ";"Hyderabad";"2019";"79000";"Petrol";"996";"Automatic";"3975000"
"Suzuki";"Baleno";"JXR ";"Hyderabad";"2003";"85000";"Petrol";"1300";"Manual";"1350000"
"Suzuki";"Cultus";"VXR ";"Hyderabad";"2003";"241755";"Petrol";"1000";"Manual";"615000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Hyderabad";"2015";"95000";"Petrol";"1600";"Automatic";"3650000"
"Honda";"Civic";"VTi 1.6 ";"Hyderabad";"2000";"225651";"Petrol";"1600";"Manual";"1280000"
"Toyota";"Corolla";"XLi VVTi ";"Hyderabad";"2019";"56999";"Petrol";"1300";"Manual";"3790000"
"Toyota";"Hilux";"Revo V Automatic 2.8 ";"Hyderabad";"2018";"78000";"Diesel";"2800";"Automatic";"10200000"
"Nissan";"Dayz";"Highway star X ";"Hyderabad";"2023";"22000";"Petrol";"659";"Automatic";"3850000"
"Suzuki";"Every";"PA ";"Hyderabad";"2018";"59000";"Petrol";"660";"Manual";"2580000"
"Honda";"City";"1.2L M/T ";"Hyderabad";"2022";"7000";"Petrol";"1200";"Manual";"4400000"
"Honda";"Civic";"1.8 i-VTEC CVT ";"Hyderabad";"2019";"78000";"Petrol";"1800";"Automatic";"5850000"
"Toyota";"Vitz";"F 1.0 ";"Hyderabad";"2014";"98000";"Petrol";"1000";"Automatic";"3500000"
"Toyota";"Passo";"X ";"Hyderabad";"2017";"66000";"Petrol";"1000";"Automatic";"3550000"
"Toyota";"Corolla";"XLi VVTi ";"Hyderabad";"2014";"100000";"Petrol";"1300";"Manual";"2400000"
"Suzuki";"Every";"PC ";"Hyderabad";"2018";"40000";"Petrol";"660";"Manual";"2890000"
"Honda";"City";"1.3 i-VTEC Prosmatec ";"Hyderabad";"2015";"80000";"Petrol";"1300";"Automatic";"3400000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Hyderabad";"2018";"58000";"Petrol";"1300";"Manual";"4200000"
"Toyota";"Fortuner";"2.7 VVTi ";"Hyderabad";"2021";"12000";"Petrol";"2700";"Automatic";"15500000"
"Honda";"Civic";"VTi Oriel 1.6 ";"Hyderabad";"2001";"100000";"Petrol";"1600";"Manual";"1300000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2019";"70000";"Petrol";"1000";"Manual";"2395000"
"Daihatsu";"Move";"L ";"Hyderabad";"2012";"100000";"Petrol";"660";"Automatic";"1950000"
"KIA";"Picanto";"1.0 MT ";"Hyderabad";"2022";"61000";"Petrol";"1000";"Manual";"3000000"
"Suzuki";"Alto";"VXR ";"Hyderabad";"2021";"25000";"Petrol";"660";"Manual";"2350000"
"Suzuki";"Wagon R";"AGS ";"Hyderabad";"2021";"24000";"Petrol";"1000";"Automatic";"3050000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Hyderabad";"2018";"74000";"Petrol";"1300";"Manual";"4200000"
"Toyota";"Fortuner";"2.7 VVTi ";"Hyderabad";"2018";"100000";"Petrol";"2700";"Automatic";"12000000"
"Toyota";"Fortuner";"2.7 VVTi ";"Hyderabad";"2018";"100000";"Petrol";"2700";"Automatic";"12000000"
"Toyota";"Corolla";"Altis X Automatic 1.6 ";"Hyderabad";"2021";"37800";"Petrol";"1598";"Automatic";"6100000"
"Suzuki";"Alto";"VXR ";"Hyderabad";"2012";"85000";"Petrol";"1000";"Manual";"1150000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Hyderabad";"2016";"71500";"Petrol";"1800";"Automatic";"4350000"
"Suzuki";"Cultus";"VXL ";"Hyderabad";"2022";"15000";"Petrol";"1000";"Manual";"3580000"
"Suzuki";"Swift";"XG 1.3 ";"Hyderabad";"2010";"270000";"Petrol";"1300";"Automatic";"2150000"
"Suzuki";"Cultus";"EURO II ";"Hyderabad";"2013";"115000";"Petrol";"1000";"Manual";"1450000"
"Honda";"City";"1.3 i-VTEC ";"Hyderabad";"2018";"86000";"Petrol";"1300";"Manual";"3596000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2017";"114000";"Petrol";"1000";"Manual";"1890000"
"Suzuki";"Carry";"Standard ";"Hyderabad";"2009";"100000";"Petrol";"660";"Automatic";"1150000"
"Daihatsu";"Cuore";"CX Eco ";"Hyderabad";"2011";"151150";"Petrol";"800";"Manual";"1050000"
"Hyundai";"Elantra";"GLS ";"Hyderabad";"2022";"14000";"Petrol";"2000";"Automatic";"6450000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Hyderabad";"2020";"27900";"Petrol";"1600";"Automatic";"5500000"
"Honda";"Vezel";"Hybrid Z ";"Hyderabad";"2016";"89000";"Hybrid";"1500";"Automatic";"5850000"
"Toyota";"Corolla";"XLi ";"Hyderabad";"2007";"95000";"Petrol";"1300";"Manual";"2125000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2018";"73000";"Petrol";"1800";"Automatic";"5500000"
"Toyota";"Fortuner";"2.7 VVTi ";"Hyderabad";"2014";"90000";"Petrol";"2700";"Automatic";"6830000"
"Honda";"City";"1.2L CVT ";"Hyderabad";"2021";"28000";"Petrol";"1200";"Automatic";"4450000"
"Toyota";"Corolla";"Altis 1.8 ";"Hyderabad";"2008";"160000";"Petrol";"1800";"Manual";"1900000"
"Toyota";"Vitz";"F 1.0 ";"Hyderabad";"2012";"174000";"Petrol";"1000";"Automatic";"2550000"
"Suzuki";"Mehran";"VXR ";"Hyderabad";"2004";"1";"Petrol";"800";"Manual";"550000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2019";"55000";"Petrol";"1800";"Automatic";"6025000"
"Honda";"Vezel";"Hybrid Z Honda Sensing  ";"Hyderabad";"2016";"53000";"Petrol";"1500";"Automatic";"6600000"
"Toyota";"Prius";"S ";"Hyderabad";"2017";"55000";"Hybrid";"1800";"Automatic";"7500000"
"Honda";"Freed";"#NAME?";"Hyderabad";"2016";"69000";"Petrol";"1500";"Automatic";"4695000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2018";"48196";"Petrol";"1000";"Manual";"2199000"
"Chery";"Tiggo";"DEX Plus 1.5T ";"Hyderabad";"2022";"10000";"Petrol";"1498";"Automatic";"6900000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2021";"20000";"Petrol";"1800";"Automatic";"6875000"
"Daihatsu";"Copen";"Cero ";"Hyderabad";"2018";"40000";"Petrol";"660";"Automatic";"3850000"
"Daihatsu";"Mira";"L ";"Hyderabad";"2019";"33000";"Petrol";"660";"Automatic";"3150000"
"Suzuki";"Hustler";"G ";"Hyderabad";"2019";"5000";"Petrol";"660";"Automatic";"3475000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2019";"70000";"Petrol";"1000";"Manual";"2450000"
"Toyota";"Corolla";"GLi Automatic 1.3 VVTi ";"Hyderabad";"2016";"120000";"Petrol";"1300";"Automatic";"3950000"
"Daihatsu";"Sonica";"R ";"Hyderabad";"2008";"130000";"Petrol";"660";"Automatic";"1850000"
"Toyota";"Hiace";"DX ";"Hyderabad";"2013";"175000";"Petrol";"2700";"Automatic";"4550000"
"Honda";"Civic";"EXi ";"Hyderabad";"2005";"150000";"Petrol";"1500";"Manual";"1285000"
"Toyota";"Yaris";"ATIV CVT 1.3 ";"Hyderabad";"2021";"22000";"Petrol";"1300";"Automatic";"4425000"
"Suzuki";"Mehran";"VX Euro II ";"Hyderabad";"2017";"62000";"Petrol";"796";"Manual";"1175000"
"Toyota";"Prado";"TX L Package 2.7 ";"Hyderabad";"2018";"36000";"Petrol";"2700";"Automatic";"31200000"
"Toyota";"Corolla";"Altis 1.6 ";"Hyderabad";"2011";"128135";"Petrol";"1600";"Manual";"3230000"
"Daihatsu";"Mira";"B ";"Hyderabad";"2020";"5000";"Petrol";"660";"Automatic";"3400000"
"Honda";"City";"i-DSI ";"Hyderabad";"2008";"67290";"Petrol";"1300";"Manual";"1800000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Hyderabad";"2016";"90600";"Petrol";"1300";"Manual";"3350000"
"Suzuki";"Cultus";"EURO II ";"Hyderabad";"2014";"85";"Petrol";"1000";"Manual";"1500000"
"Daihatsu";"Mira";"L ";"Hyderabad";"2021";"2100";"Petrol";"660";"Automatic";"3700000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Hyderabad";"2015";"105000";"Petrol";"1300";"Manual";"3300000"
"Hyundai";"Tucson";"AWD A/T Ultimate ";"Hyderabad";"2022";"22000";"Petrol";"2000";"Automatic";"8400000"
"Hyundai";"Tucson";"AWD A/T Ultimate ";"Hyderabad";"2022";"22000";"Petrol";"2000";"Automatic";"8400000"
"Toyota";"Yaris";"ATIV CVT 1.3 ";"Hyderabad";"2022";"48000";"Petrol";"1300";"Automatic";"4850000"
"Suzuki";"Cultus";"VXR ";"Hyderabad";"2022";"22000";"Petrol";"1000";"Manual";"3300000"
"Suzuki";"Cultus";"VXR ";"Hyderabad";"2007";"100000";"Petrol";"1000";"Manual";"830000"
"KIA";"Sportage";"AWD ";"Hyderabad";"2021";"84000";"Petrol";"2000";"Automatic";"7990000"
"Honda";"City";"1.3 i-VTEC Prosmatec ";"Hyderabad";"2012";"111111";"Petrol";"1300";"Automatic";"2590000"
"KIA";"Sportage";"AWD ";"Hyderabad";"2023";"7524";"Petrol";"2000";"Automatic";"9800000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Hyderabad";"2019";"87000";"Petrol";"1600";"Automatic";"5000000"
"Suzuki";"Cultus";"VXRi ";"Hyderabad";"2012";"118000";"Petrol";"1000";"Manual";"1230000"
"Suzuki";"Mehran";"VX ";"Hyderabad";"1990";"10000";"Petrol";"800";"Manual";"225000"
"Toyota";"Fortuner";"2.8 Sigma 4 ";"Hyderabad";"2022";"900";"Diesel";"2800";"Automatic";"18800000"
"Daihatsu";"Mira";"L ";"Hyderabad";"2021";"2000";"Petrol";"660";"Automatic";"3650000"
"Suzuki";"Cultus";"VXR (CNG) ";"Hyderabad";"2006";"95000";"Petrol";"1000";"Manual";"575000"
"Honda";"City";"EXi S ";"Hyderabad";"2003";"100000";"Petrol";"1500";"Manual";"1120000"
"Daihatsu";"Cast";"Style X ";"Hyderabad";"2016";"106000";"Petrol";"660";"Automatic";"2725000"
"Daihatsu";"Mira";"ES ";"Hyderabad";"2012";"222000";"Petrol";"660";"Automatic";"2075000"
"Nissan";"Dayz";"X ";"Hyderabad";"2020";"15000";"Petrol";"659";"Automatic";"3570000"
"Toyota";"Belta";"X 1.3 ";"Hyderabad";"2006";"100000";"Petrol";"1300";"Automatic";"1950000"
"Toyota";"Hilux";"Revo V Automatic 2.8 ";"Hyderabad";"2021";"27000";"Diesel";"2800";"Automatic";"12300000"
"Toyota";"Hilux";"Revo V Automatic 2.8 ";"Hyderabad";"2021";"27000";"Diesel";"2800";"Automatic";"12300000"
"Toyota";"Land Cruiser";"ZX Gasoline 3.5L ";"Hyderabad";"2022";"1530";"Petrol";"3500";"Automatic";""
"Suzuki";"Every";"PC ";"Hyderabad";"2019";"89000";"Petrol";"660";"Automatic";"2700000"
"Honda";"City";"1.2L CVT ";"Hyderabad";"2022";"28000";"Petrol";"1200";"Automatic";"4570000"
"Nissan";"Juke";"15RX ";"Hyderabad";"2017";"119000";"Petrol";"1500";"Automatic";"3000000"
"Toyota";"Corolla";"GLi Automatic 1.3 VVTi ";"Hyderabad";"2014";"173000";"Petrol";"1300";"Automatic";"3250000"
"Suzuki";"Mehran";"VXR ";"Hyderabad";"2006";"55000";"Petrol";"800";"Manual";"650000"
"Toyota";"Corolla";"Altis Cruisetronic 1.6 ";"Hyderabad";"2012";"132000";"Petrol";"1600";"Automatic";"3000000"
"KIA";"Sportage";"AWD ";"Hyderabad";"2022";"15000";"Petrol";"2000";"Automatic";"8100000"
"Suzuki";"Cultus";"EURO II ";"Hyderabad";"2012";"78000";"Petrol";"1000";"Manual";"1270000"
"Suzuki";"Every";"PC ";"Hyderabad";"2018";"85000";"Petrol";"660";"Automatic";"2775000"
"Toyota";"Corolla";"XLi VVTi ";"Hyderabad";"2009";"189000";"Petrol";"1300";"Manual";"1930000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2017";"120000";"Petrol";"1800";"Automatic";"5200000"
"Honda";"Vezel";"e-HEV Play ";"Hyderabad";"2021";"21000";"Hybrid";"1496";"Automatic";"13500000"
"Honda";"Vezel";"e-HEV Play ";"Hyderabad";"2021";"21000";"Hybrid";"1496";"Automatic";"13500000"
"Suzuki";"Every";"PC ";"Hyderabad";"2017";"82000";"Petrol";"660";"Automatic";"2350000"
"Daihatsu";"Cuore";"CL Eco ";"Hyderabad";"2007";"150000";"Petrol";"800";"Manual";"750000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2017";"100000";"Petrol";"1800";"Automatic";"4800000"
"Honda";"N Box";"Slash G L Package ";"Hyderabad";"2020";"13000";"Petrol";"660";"Automatic";"4000000"
"Suzuki";"Every";"PC ";"Hyderabad";"2017";"188000";"Petrol";"660";"Automatic";"1470000"
"Honda";"N Wgn";"Custom G L Package ";"Hyderabad";"2019";"12000";"Petrol";"660";"Automatic";"3800000"
"Toyota";"Surf";"SSR-G 3.0D ";"Hyderabad";"1997";"250000";"Diesel";"3000";"Automatic";"3800000"
"Honda";"City";"1.3 i-VTEC ";"Hyderabad";"2017";"75000";"Petrol";"1300";"Manual";"3400000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Hyderabad";"2013";"80000";"Petrol";"1300";"Manual";"2400000"
"Suzuki";"Alto";"VX ";"Hyderabad";"2022";"13000";"Petrol";"660";"Manual";"2375000"
"KIA";"Picanto";"1.0 AT ";"Hyderabad";"2021";"32420";"Petrol";"1000";"Automatic";"3200000"
"Honda";"Civic Reborn";"VTi Prosmatec 1.8 i-VTEC ";"Hyderabad";"2007";"150000";"Petrol";"1800";"Automatic";"2200000"
"KIA";"Sportage";"AWD ";"Hyderabad";"2021";"35000";"Petrol";"1999";"Automatic";"7600000"
"Honda";"City";"VTEC Steermatic ";"Hyderabad";"2006";"240000";"Petrol";"1500";"Automatic";"1800000"
"KIA";"Sportage";"AWD ";"Hyderabad";"2020";"19400";"Petrol";"2000";"Automatic";"8000000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2019";"80000";"Petrol";"1800";"Automatic";"5500000"
"Suzuki";"Mehran";"VX ";"Hyderabad";"2009";"10000";"Petrol";"800";"Manual";"665000"
"KIA";"Sportage";"AWD ";"Hyderabad";"2019";"32000";"Petrol";"1999";"Automatic";"7500000"
"Suzuki";"Bolan";"VX Euro II ";"Hyderabad";"2016";"125000";"Petrol";"800";"Manual";"1150000"
"DFSK";"Glory";"Pro ";"Hyderabad";"2022";"13000";"Petrol";"1500";"Automatic";"6250000"
"Toyota";"Crown";"Royal Saloon ";"Hyderabad";"1982";"140000";"Petrol";"3000";"Automatic";"1225000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2017";"118000";"Petrol";"1800";"Automatic";"4990000"
"Honda";"Civic Eagle Eye";"VTi Oriel UG Prosmatec 1.6 ";"Hyderabad";"2005";"168000";"Petrol";"1600";"Automatic";"1795000"
"Honda";"Civic";"VTi Oriel Prosmatec 1.8 i-VTEC ";"Hyderabad";"2012";"78500";"Petrol";"1800";"Automatic";"2850000"
"Toyota";"Corolla";"Luxel ";"Hyderabad";"2001";"200000";"Petrol";"1800";"Automatic";"1900000"
"Mitsubishi";"Lancer";"GLX Automatic 1.6 ";"Hyderabad";"2007";"141000";"Petrol";"1600";"Automatic";"1600000"
"Honda";"City";"1.2L M/T ";"Hyderabad";"2022";"9000";"Petrol";"1200";"Manual";"4750000"
"Toyota";"Prius";"S 1.8 ";"Hyderabad";"2014";"103000";"Petrol";"1800";"Automatic";"4600000"
"Suzuki";"Cultus";"VXL ";"Hyderabad";"2021";"58000";"Petrol";"1000";"Manual";"3200000"
"Suzuki";"Wagon R";"FX Limited ";"Hyderabad";"2015";"95000";"Petrol";"660";"Automatic";"2750000"
"Toyota";"Corolla";"GLi 1.3 VVTi ";"Hyderabad";"2010";"99500";"Petrol";"1300";"Manual";"2850000"
"Daihatsu";"Move";"X ";"Hyderabad";"2014";"80000";"Petrol";"660";"Automatic";"1900000"
"Daihatsu";"Esse";"D ";"Hyderabad";"2010";"100000";"Petrol";"660";"Automatic";"1750000"
"Changan";"Karvaan";"Plus ";"Hyderabad";"2022";"13000";"Petrol";"1000";"Manual";"2450000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Hyderabad";"2016";"114000";"Petrol";"1798";"Automatic";"4550000"
"Toyota";"Passo";"X S  ";"Hyderabad";"2018";"63000";"Petrol";"1000";"Automatic";"3350000"
"Honda";"City";"1.2L M/T ";"Hyderabad";"2022";"11000";"Petrol";"1200";"Manual";"4315000"
"Honda";"City";"EXi ";"Hyderabad";"2000";"150000";"Petrol";"1300";"Manual";"850000"
"Suzuki";"Baleno";"GLi ";"Hyderabad";"1999";"150000";"Petrol";"1300";"Manual";"800000"
"Daihatsu";"Move";"L SA 3 ";"Hyderabad";"2019";"15000";"Petrol";"658";"Automatic";"3550000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Hyderabad";"2016";"94000";"Petrol";"1800";"Automatic";"4100000"
"Suzuki";"Margalla";"GLX ";"Hyderabad";"1996";"150000";"Petrol";"1300";"Manual";"700000"
"Honda";"Grace Hybrid";"DX ";"Hyderabad";"2017";"35000";"Petrol";"1500";"Automatic";"6250000"
"Suzuki";"Mehran";"VX ";"Hyderabad";"2004";"196000";"Petrol";"800";"Manual";"425000"
"Toyota";"Raize";"Z ";"Hyderabad";"2021";"36000";"Petrol";"1000";"Automatic";"5255000"
"Toyota";"Corolla";"Altis Grande X CVT-i 1.8 Black Interior ";"Hyderabad";"2021";"37000";"Petrol";"1798";"Automatic";"7500000"
"Toyota";"Aqua";"S ";"Hyderabad";"2014";"163000";"Hybrid";"1500";"Automatic";"3750000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2017";"74000";"Petrol";"1800";"Automatic";"4925000"
"Suzuki";"Alto";"VXR ";"Hyderabad";"2023";"1";"Petrol";"660";"Manual";"2640000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2019";"45000";"Petrol";"1000";"Manual";"2450000"
"Toyota";"Corolla";"Altis X Automatic 1.6 ";"Hyderabad";"2022";"3000";"Petrol";"1598";"Automatic";"6350000"
"Honda";"Civic Eagle Eye";"EXi ";"Hyderabad";"2005";"160000";"Petrol";"1500";"Manual";"1500000"
"Honda";"City";"1.3 i-VTEC Prosmatec ";"Hyderabad";"2011";"105000";"Petrol";"1300";"Automatic";"2890000"
"Daihatsu";"Mira";"X ";"Hyderabad";"2018";"69000";"Petrol";"660";"Automatic";"3200000"
"Daihatsu";"Cast";"Activa G Turbo  ";"Hyderabad";"2018";"38000";"Petrol";"660";"Automatic";"3550000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Hyderabad";"2020";"38000";"Petrol";"1600";"Automatic";"5450000"
"Suzuki";"Mehran";"VXR Euro II ";"Hyderabad";"2019";"63700";"Petrol";"796";"Manual";"1550000"
"Daihatsu";"Move";"Custom X ";"Hyderabad";"2018";"100000";"Petrol";"660";"Automatic";"2750000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2017";"80000";"Petrol";"1800";"Automatic";"5100000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Hyderabad";"2019";"56000";"Petrol";"1800";"Automatic";"5700000"
"Honda";"N Box";"2 Tone Color Style - G L Package ";"Hyderabad";"2014";"100122";"Petrol";"660";"Automatic";"2130000"
"Toyota";"Corolla";"Altis 1.8 ";"Hyderabad";"2006";"215000";"Petrol";"1800";"Manual";"1500000"
"Suzuki";"Khyber";"Plus ";"Hyderabad";"1998";"100000";"Petrol";"1000";"Manual";"650000"
"Suzuki";"Cultus";"VXR ";"Hyderabad";"2002";"7949";"Petrol";"1000";"Manual";"825000"
"Toyota";"Prado";"TX 4.0 ";"Hyderabad";"2010";"140000";"Petrol";"4000";"Automatic";"20000000"
"Changan";"Karvaan";"Base Model 1.0 ";"Hyderabad";"2021";"80000";"Petrol";"1000";"Manual";"2200000"
"Toyota";"Corolla";"Altis Grande X CVT-i 1.8 Black Interior ";"Hyderabad";"2023";"3000";"Petrol";"1798";"Automatic";"8200000"
"Suzuki";"Wagon R";"VXR ";"Hyderabad";"2021";"38000";"Petrol";"1000";"Manual";"2600000"
"Peugeot";"";"2022 Allure ";"Hyderabad";"2022";"14000";"Petrol";"1199";"Automatic";"7650000"
"Honda";"City";"1.3 i-VTEC ";"Hyderabad";"2013";"110000";"Petrol";"1300";"Manual";"2650000"
"Suzuki";"Cultus";"Auto Gear Shift ";"Hyderabad";"2019";"55000";"Petrol";"1000";"Automatic";"3150000"
"Honda";"Civic EK";"VTi 1.6 ";"Hyderabad";"1996";"889999";"Petrol";"1600";"Manual";"890000"
"Toyota";"Corolla";"Altis Grande X CVT-i 1.8 Black Interior ";"Hyderabad";"2021";"29000";"Petrol";"1798";"Automatic";"7050000"
"Suzuki";"Cultus";"VXR ";"Hyderabad";"2006";"53000";"Petrol";"1000";"Manual";"760000"
"Adam";"Revo";"797cc ";"Hyderabad";"2006";"260000";"Petrol";"800";"Manual";"400000"
"Honda";"Vezel";"Hybrid Z ";"Hyderabad";"2016";"55000";"Hybrid";"1500";"Automatic";"6400000"
"Toyota";"Prius";"S LED Edition 1.8 ";"Hyderabad";"2015";"88000";"Petrol";"1800";"Automatic";"5500000"
"Honda";"City";"1.2L M/T ";"Hyderabad";"2021";"16000";"Petrol";"1200";"Manual";"4250000"
"Suzuki";"Cultus";"EURO II ";"Hyderabad";"2012";"120000";"Petrol";"1000";"Manual";"1250000"
"Honda";"Civic";"Oriel ";"Hyderabad";"2022";"55000";"Petrol";"1498";"Automatic";"8500000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2021";"64000";"Petrol";"1000";"Manual";"2725000"
"Toyota";"Land Cruiser";"79 Series 30th Anniversary ";"Hyderabad";"1985";"20";"Petrol";"4000";"Manual";"1000000"
"Suzuki";"Every Wagon";"PZ Turbo ";"Hyderabad";"2017";"65000";"Petrol";"660";"Automatic";"3550000"
"Suzuki";"Wagon R";"VXL ";"Hyderabad";"2021";"30000";"Petrol";"1000";"Manual";"3000000"
"Toyota";"Corolla";"XLi VVTi ";"Hyderabad";"2011";"200000";"Petrol";"1300";"Manual";"2175000"
"Honda";"BR-V";"i-VTEC S ";"Hyderabad";"2021";"18000";"Petrol";"1500";"Automatic";"5500000"
"Honda";"City";"1.2L CVT ";"Hyderabad";"2022";"4500";"Petrol";"1200";"Automatic";"4800000"
"Suzuki";"Swift";"DLX 1.3 Navigation  ";"Hyderabad";"2017";"118000";"Petrol";"1300";"Manual";"2600000"
"Prince";"Pearl";"MT ";"Hyderabad";"2023";"7000";"Petrol";"796";"Manual";"1900000"
"Suzuki";"FX";"GA ";"Hyderabad";"1986";"250000";"Petrol";"800";"Manual";"190000"
"Toyota";"Vitz";"F M Package 1.0 ";"Hyderabad";"2010";"40000";"Petrol";"1000";"Automatic";"2250000"
"Nissan";"Clipper";"G Four ";"Hyderabad";"2017";"65000";"Petrol";"660";"Automatic";""
"Suzuki";"Every";"PC ";"Hyderabad";"2016";"80000";"Petrol";"660";"Automatic";""
"Toyota";"Roomy";"XS ";"Hyderabad";"2019";"19500";"Petrol";"1000";"Automatic";"4195000"
"Suzuki";"Swift";"DLX 1.3 ";"Hyderabad";"2012";"230000";"Petrol";"1300";"Manual";"1800000"
"Toyota";"Prius";"G 1.5 ";"Hyderabad";"2007";"275000";"Petrol";"1500";"Automatic";"2825000"
"Honda";"Civic";"VTi Prosmatec 1.8 i-VTEC ";"Hyderabad";"2009";"250000";"Petrol";"1800";"Automatic";"2150000"
